id	text	HS	TR	AG
23331	españa siendo invadida subsaharianos aquí don tonto jugando corro patata moncloa #caminodevenezuela #señorllevamépronto	1	0	0
23332	periodista mesonero terrible historia inmigrante venezolano aruba	0	0	0
23334	jaén visitar arco san lorenzo joya junto iglesia merced baños árabes mejores conservados iglesia magdalena pedazo catedral vandelvira arquitectura arquitecto berges	0	0	0
23335	añadidle aguantar podemitas tener absorber cantidades absurdas subsaharianos partidos seguirían jodiendo igual sigan mandado	1	0	1
23336	sos crack ojalá 0 puta madre mereces	0	0	0
23338	podemos preguntarnos si forma darwinista arriesgar vida mares desiertos llegar occidente forma específica logra regular ritmo emigración utopía regulación modo neoliberal	0	0	0
23339	jajaj pam enserio amo millones jajaja perra tomas foto enseñando croquetas probamos despedimos perra mandada jajajaja	0	0	0
23340	venga hombre callate puta boca ofendes santos cojones	0	0	0
23343	sos alta puta igual arigameplays solo quieren vistas enseñando culo tetas asco mujeres	1	1	1
23344	papá pensó q luli rendía hoy preguntó cómo puta madre papá cállate mejor	0	0	0
23346	sabías japón innovador hace años 0 inmigrantes	0	0	0
23347	#0ago carnet patria único documento empezarán restringir cédulas tal pasaporte dónde escapar indocumentado	0	0	0
23348	güero	0	0	0
23349	popular opinion dan ganas darle quote decirle mínimo haces hijue puta callateee opinión demás puess	0	0	0
23350	fos pego cara si echas humo cara alv	0	0	0
23351	q decía tuit gusta hacer abogado diablo pues cállate hijo puta siguiente tuit gusta hacer abogado diablo lunes	0	0	0
23352	emigraciones hacia europa día alemanes españoles alemania árabes impondrán religiones cultura africanos harán mismo periodistas q defienden den casa comida	1	0	0
23353	— deja huella leona deja huella gatita —oe si perra jaja v v	1	1	1
23354	hola hablamos favor puta ama carlota mujer spirit animal	0	0	0
23355	callate perra amaneciiii	1	1	1
23356	rusia confirmado enviado usa oferta #cooperación solucionar crisis #refugiados sirios desminado zonas recién despejadas presencia #yihadista república árabe	0	0	0
23357	alerta roja millón inmigrantes mayoría subsaharianos islamicos ex soldados dirigen hacia marruecos entrar españa ministroooooooooo	1	0	1
23358	mandar captura bizarra valentina callate mato sale vos perra familia jajajajajajaja amo amo	0	0	0
23359	imbeciles valeis carreteros pura escoria alemanes expoliaron sabian hacian inútiles robar idiotas	0	0	0
23360	árabe unido arnett gardens 0 0 información	0	0	0
23361	#queenofthesouth just catching up #rip güero	0	0	0
23362	fin semana vaya chano sudaca voy dejar auto guardadito mejor prevenir curar	0	0	0
23364	recién 0 0 quedo callada perra vecinos re putísima madre voy dormir empiece joder nuevo	0	0	0
23365	ilegal nigeria decapita metro hamburgo ex novia alemana hija año… prensa trata ocultarlo video	1	1	1
23366	jajajjaja callate hijo puta niño mami juego latinos esperamos ansias	0	0	0
23367	puta emoción gracias ser yotuber genial enseñarnos fandom mejores	0	0	0
23368	haced encuesta ver pensamos españoles inmigrantes seguro resultado gusta saturados calles dónde sientes extranjero ido manos ayudas reciben van venir #pdv0a	1	0	1
23369	agostina aranda cállate puta makiman peor	1	1	1
23370	puta madre merecían	0	0	0
23371	#arandina #pozoblando 0 nuevos casos abuso sexual va ser rodeadas #manadas	0	0	0
23372	– querer poder – entonces puedo calles puta boca	0	0	0
23373	cállate ojalá encima gustado quedaba grande puta vida	0	0	0
23375	si arranco cabeza amor bellezaaaa	0	0	0
23376	sitio todas partes taxistas ingenieros periodistas refugiados cumpliendo ley momento cumple peor inventaran delitos medida hacer capa sayo #otodosoninguno	0	0	0
23377	maginense si cuento veces mame mande cagadas fua	0	0	0
23378	creo trans transpirado calor puta madre frío volvé perdón valorarte mereces	0	0	0
23379	navidad puta mierda junta toda familia decir cantar tonterías polla fiestas solo quiero morirme f i n	0	0	0
23381	queda callada perra vuelve porno toca	1	1	1
23382	cómo digo hermano novia zorra	1	1	1
23383	callate q vos re perra	1	1	1
23384	« mejor mejor amigo amiga hombreo mujer perro perra»	0	0	0
23385	gustado vídeo detrás saltos valla ceuta organizaciones	0	0	0
23388	ahora persecución violacion derechos humanos hostigamiento acoso sexual envidia mismo semejante tranquila buena gente chica nuevo partido 0rc ratas corruptas si gente h	0	0	0
23389	buenas tardes pequeñuelos cuenta aquí aún encontrar jeque árabe así laburando	0	0	0
23391	rompe ecko arabe	0	0	0
23393	nuevo video dicen si sufres acoso digas hables embargo acosadores misma reacción consecuencias simplemente nunca van aprender nunca van entender base palabras	0	0	0
23395	cállate perra pura suerte	1	1	1
23397	pues comemela	0	0	0
23398	callate puta basura humana	0	0	0
23399	#felizsábado realidad mala leche 🤔🤔🤔🤔🤔🤔	0	0	0
23400	mas guarra	0	0	0
23401	bienestar quién inmigrantes mantero violadores demás chusma trayendo pagas ss pagar demás cuándo bienestar españoles seguridad trabajo policia guardia civil trabajo ayuda xa parados	1	0	1
23402	#renaper detectó cerca mil personas #dni distintos operativos provincia #indocumentados #formosa	0	0	0
23403	español orgulloso llamando puto sudaca papa pos na	1	1	1
23404	violación acoso aunque mujer hombre	0	0	0
23405	cabrón jodia golda puta	1	1	1
23406	cállate puta creo aún sigo ebria	1	1	1
23407	sánchez crea mando único controlar fronteras inmigración ilegal correo	0	0	0
23408	deriva pp tema inmigración preocupante	0	0	0
23409	asi conchuditos deci apuñalaba	1	0	0
23410	cállate pinché puta ve darle tragar asquerosa bendición ramera mierda	1	1	1
23411	zorra	1	1	1
23412	amaia besa alfred recuerda q camaras dice q sido querer jajjajajajja chica polla unico malo q escena tenia q grabarse camara poder velo mejor #otdirecto0d	0	0	0
23413	puta wna cállate si sé sabí po encuentro tierno chocan niños sé mezcla emociones dejó palabras po incoherente idk solo quiero abracen	0	0	0
23414	zorra maldito mocoso puto	0	0	0
23416	dice cerveza hormonas femeninas bebes conduces mal dices tonterias nadie hace caso	1	0	0
23417	hola hola jajajajaja sorry vi story time árabe súper duda acabo meter fb ver bases dinámica corona dice comenzó ayer 0 agosto termino 0 0 pm correcto	0	0	0
23418	solo mia zorra v	1	1	1
23419	encanta maltrato animal inmigrantes subsaharianos acoja casa perroflautas	1	0	0
23420	viene yate lujo viene pedir si acaso negociar viene patera viene dar viene consumir recursos sociales españoles si cada 0 0 0 populistas quiere llevara sólo inmigrante casa asunto resuelto	1	0	0
23421	mejor callate basura mierdas deberian existir perra familia	1	1	1
23422	callate mejor paso puta vida	0	0	0
23423	preciso momento mujer penetrada gran polla ojos sublime	0	0	0
23424	paraguayo indocumentado asqueroso gómez hace crack único bueno representante	1	1	1
23425	además dólares donados emiratos árabes reconstrucción santa olga	0	0	0
23426	#espana lugar dónde gente entrado #ilegalmente pais veces utilizando fuerza realizan actividades venta ilegal licencias papeles ningún tipo saltandose todas leyes sindicato mientras #autónomos machacados	1	0	1
23427	callate puta orto xq vas recalcada concha madre	1	1	1
23428	niños novia cabrona perra traen reynas tratan biek bonito cabrones mierda entiendo	1	0	1
23430	hacer mujer brillen ojos ponerle linterna oreja #sincerebro #sinderechos #sinpolla	1	0	0
23431	dale super 0 inmigrante ilegal alimentarás día deportalo jamás alimentarlo nuevo imperivm 0 0	1	0	1
23432	entendía diferencia acoso violación coqueteo nación fuego atacó	0	0	0
23433	palabra correcta refugiados término exiliado connotaciones específicas	0	0	0
23434	gobierno regional quiere imponer religión islámica escuelas españa gobierno izquierdista comunidad valenciana decidido emprender proyecto islam enseñe escuelas región española… haz clic aquí	0	0	0
23435	puro sudaca asi chiste	1	1	0
23436	cállate puta existencia becerro maldito	0	0	0
23437	talk to imbecil oygo vivo paraiso dios perra sedienta polla pego guantaso d	1	1	1
23438	0 jonas gutierrez jugó dyj sudaca pudo hacerlo cai misma edición requena debió ser incluido lista asi vayan paraguay mismo	0	0	0
23440	mujer zorra	1	1	1
23441	mierda cabeza creen violacion situacion acoso estan contando mentira joda gente	0	0	0
23442	cayendo uco inmigración gurtel valenciano uso falcon dédazo decsanhes concesiones nacionalistas etc sangrante máster casado menuda mierda prensa independiente	0	0	0
23443	deja chingando estúpida zorra acuesta aunque den diez centavos	1	1	1
23445	mujer puta lliama remicero fijate guanpudo tenes mama puta jaja	1	1	1
23447	acoso aquí darte amor fuerza comprensión voltea parte puedes evitarlo hazlo #ventaneandootomano	0	0	0
23448	siempre yendo contramano todas diagonales puta parió carla cállate re caliente papucho	0	0	0
23449	concurso internacional premio zayed realiza gobierno emiratos árabes premia mejores proyectos ideas sostenibles millonarios recursos fomentando conceptos ods falta inscribir proyectos	0	0	0
23451	moralfag espero putos moros entran pais pongas trabajar sacando petroleo luego devuelvas tierra natal nuketown call of duty black ops 0 zombies	1	0	1
23452	puta q odio voz chillona d perra d spotify cállate fvaor nadie va pagar	1	1	1
23453	merecía 0 oscars solo escena hada madrina zorra	1	1	1
23454	–severus después tiempo nunca mal momento enseñar polla	0	0	0
23455	puta siempre oe olvides siempre querido enseñar mensa aprendo jaja	1	1	1
23456	africanos saltan valla ceuta armados hieren 0 guardias civiles manteros pagan impuestos arruinan comercios toman control barcelona alcaldesa permiten turista defiende mujer manteros pegan paliza feminismo calla	1	0	0
23457	veces da ganas pegarte patazo cara	0	0	0
23458	hermano llego casa lleno chupones primero dice tia novia puta jajajajajajaj ke	1	1	1
23459	justificable sufre acoso independentistas enseñándole lazos amarillos dice puede permitir pase campaña candidatos encarcelados puede permitir	0	0	0
23460	q gente va provocando puta gente dedica enseñar cara dan ganas partírsela mucha deberían ir enseñándola porq luego puede contener llueven hostias	0	0	0
23461	weyy callate luego lloras jalan pelo psh puta	1	1	1
23462	leo complicado expulsar inmigrantes ilegales imposible conocer procedencia embargo teléfonos móviles tan difícil averiguar países hacen llamadas	1	0	0
23463	voy 0 0 ahi puta zorra mereces lleve pizzas	1	1	1
23464	cállate loca año revés puta	1	1	1
23465	jajaja callate perra jamas haria	1	1	1
23466	lindo verte crecer decir polla creci combate mereces muchísimas cosas sos grande vas llegar lejos	0	0	0
23467	primo enseñando videos sale pedo restregándole culo vato memeo perra salió amo verga	0	0	0
23468	enseñar canalillo llamen puta enserio saben casa	1	1	1
23469	puse stalkear bueno descubrí chicas 0 seguidores chinos japoneses árabes carajoooo	0	0	0
23470	pegarte paliza calles puta vez siempre	0	0	0
23471	opinas #feminazis quieren sos acosador abusador violador 0 denuncias mujeres victimizadas falsas #femimoda	1	0	0
23472	cállate zorra si vos tenes 0	1	1	1
23473	d siempre zorra	1	1	1
23474	ola calor subsahariano semana pasada 0 marroquíes cruzan valla ceuta violentamente joder marruecos queden mierdas aquí queremos	1	0	1
23475	psoe crean primer campo concentración refugiados algeciras	0	0	0
23476	merecía puta madre merecen ser felices	0	0	0
23477	lost gabacho recomendado gala ropa by karla carrillo #boutique #tijuana #recomendacion #famosa	0	0	0
23478	karla nombre ficticio eligió marcharse #honduras hecho nunca quiso marcharse decidieron dieron ultimátum 0 horas marchas hacemos picadillo dijeron	0	0	0
23479	virtuoso griego alto guapo güero hermosa expresión si anda tronando reversa	0	0	0
23480	callate puta fea	1	1	1
23481	puta zorra #feminazi cuales deberían avergonzarse muchas hacen mujeres	1	1	1
23482	operativo multi plaza restaurantes extranjeros papeles saquen basura	0	0	0
23483	#danzas contemporánea afro flamenco árabes folclore salsa popular gimnasia rítmica circo niños – tango sensorial	0	0	0
23484	fin ahora duradero gente pueda volver casas #sudandelsur #paz #refugiados	0	0	0
23485	dude alacrán casi tan güero apareció cama	0	0	0
23486	güera muchas felicidades sigas pasando maravilla mando besos quiero montones	0	0	0
23487	albert rivera visitando valla melilla ahora irá casado chaleco antibalas luego abascal vestido rambo	0	0	0
23488	dais putisimo asco hijos puta mereceis respeto nadie	0	0	0
23489	hermano racista joder atrévete llamarme vez hermano encima españoles dan putos moros negros quitan trabajo	1	0	1
23490	puta madre hackean sacan follow joel personas si esforzaron merecían van hackean persona interesadas	0	0	0
23491	menos indicado hablar españa patria odias largate puta vez jefe maduro gilipollas	0	0	0
23492	mama digan güera jaja gracs vdd suben ánimo	0	0	0
23494	así entran impunemente inmigrantes españa totalmente indocumentados incontrolados nombre identificación	1	0	1
23495	después ver noticias malasia razón inmigrante país fácil acá incluso delinquir	1	0	1
23496	polla aguantar imbéciles diariamente verdad eh	0	0	0
23497	creo catalufo buena palabra referirse separatistas catalanes evita tan largo separatistas catalanes	0	0	0
23498	unión calera reparte puntos palestino goles visita oliver benitez 0 local carlos nuñez 0 cuadro cementero solo pudo rescatar empate cuadro arabe	0	0	0
23499	callate puta	1	1	1
23500	putos moros tan to	1	0	1
23501	lloré estúpida después pegarle perra rompió pared merecía	0	0	0
23502	si hombre persigue mujer acoso si mujer acosa hombre enamorada	0	0	0
23503	hoy quiero denunciaaaaaaar gente puto guarra huele sudor chorizo sube bus dejando tol mundo ko shame on you	0	0	0
23504	mujeres dueñas cuerpo mas alla vos puta iglesia catolica piense edu	0	0	0
23505	si culo tía conoces pasa si chica conocida entonces menuda zorra quiere quiero tenedlo claro	0	0	0
23507	serio polla cepeda raoul merecía nominación coño	0	0	0
23508	pintura 0 0 0 ludwig deutsch 0 0 nacido austria deutsch apasionado mundo árabe destacado pintura	0	0	0
23509	as ido puta idea hombre idea chaquetero fascista naci	0	0	0
23510	feliz año mundo menos hijos puta hacen bromas año pasado mereceis plomo pecho	0	0	0
23511	incierto olvidaste zorra bueno si feliz así adelante voy há gastar energias cn alguien cm alguien cm carolina solo daba opinión vale pena buenas noches	0	0	0
